Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200709:0810,2.03,209.0,3.03,43.27,14.68,3.03,0.0
20200709:0910,0.0,180.92,2.6,51.48,15.58,2.83,0.0
20200709:1010,4.48,280.1,4.07,57.82,16.27,4.0,0.0
20200709:1110,0.0,236.88,3.4,60.8,17.64,5.1,0.0
20200709:1210,306.12,392.33,8.79,59.35,19.15,5.03,0.0
20200709:1310,113.45,376.24,6.58,54.04,19.65,5.17,0.0
20200709:1410,237.94,320.59,7.21,46.35,20.08,4.48,0.0
20200709:1510,54.94,265.18,4.46,37.5,20.75,4.9,0.0
20200709:1610,11.87,176.64,2.71,28.22,21.34,4.83,0.0
20200709:1710,2.61,103.35,1.54,18.96,21.01,3.79,0.0
20200709:1810,0.0,20.51,0.31,10.09,20.54,3.17,0.0
20200709:1910,0.0,0.0,0.0,0.0,19.35,2.83,0.0
20200709:2010,0.0,0.0,0.0,0.0,17.9,2.41,0.0
20200709:2110,0.0,0.0,0.0,0.0,17.03,1.79,0.0
20200709:2210,0.0,0.0,0.0,0.0,15.97,1.17,0.0
20200709:2310,0.0,0.0,0.0,0.0,14.89,1.38,0.0
20200710:0010,0.0,0.0,0.0,0.0,14.74,1.38,0.0
20200710:0110,0.0,0.0,0.0,0.0,14.62,1.38,0.0
20200710:0210,0.0,0.0,0.0,0.0,14.52,1.17,0.0
20200710:0310,0.0,0.0,0.0,0.0,14.75,0.9,0.0
20200710:0410,0.0,37.45,0.56,6.94,14.12,1.17,0.0
20200710:0510,26.21,69.67,2.67,15.6,15.15,1.03,0.0
20200710:0610,46.45,172.49,3.42,24.76,17.86,1.17,0.0
20200710:0710,324.15,142.05,6.81,34.08,20.57,2.62,0.0
20200710:0810,410.87,211.23,8.23,43.15,22.26,4.97,0.0
20200710:0910,147.19,366.63,6.9,51.36,22.83,6.28,0.0
20200710:1010,205.4,400.74,7.92,57.69,22.89,6.62,0.0
20200710:1110,2.29,280.88,4.06,60.68,22.17,6.76,0.0
20200710:1210,120.54,406.45,7.06,59.25,21.37,6.9,0.0
20200710:1310,137.46,382.61,6.91,53.95,20.53,6.9,0.0
20200710:1410,0.0,73.67,1.06,46.28,19.9,6.55,0.0
20200710:1510,0.0,155.74,2.24,37.43,18.53,6.41,0.0
20200710:1610,18.3,186.22,2.93,28.15,17.06,5.1,0.0
20200710:1710,2.62,104.28,1.55,18.89,16.48,4.14,0.0
20200710:1810,0.0,19.62,0.29,10.01,15.76,3.59,0.0
20200710:1910,0.0,0.0,0.0,0.0,14.7,2.76,0.0
20200710:2010,0.0,0.0,0.0,0.0,14.23,2.28,0.0
20200710:2110,0.0,0.0,0.0,0.0,13.68,2.0,0.0
20200710:2210,0.0,0.0,0.0,0.0,13.41,1.86,0.0
20200710:2310,0.0,0.0,0.0,0.0,13.28,1.86,0.0
20200711:0010,0.0,0.0,0.0,0.0,13.0,1.66,0.0
20200711:0110,0.0,0.0,0.0,0.0,12.35,1.72,0.0
20200711:0210,0.0,0.0,0.0,0.0,11.51,1.93,0.0
20200711:0310,0.0,0.0,0.0,0.0,11.12,2.0,0.0
20200711:0410,0.0,36.56,0.55,6.82,10.48,1.72,0.0
20200711:0510,31.18,60.19,2.85,15.48,11.33,1.59,0.0
20200711:0610,195.61,85.39,5.12,24.64,12.3,1.72,0.0
20200711:0710,402.08,98.68,7.36,33.96,13.65,1.93,0.0
20200711:0810,468.29,190.5,8.68,43.03,14.77,2.07,0.0
20200711:0910,516.88,260.08,9.73,51.23,15.98,2.28,0.0
20200711:1010,452.9,346.7,9.87,57.56,16.62,2.41,0.0
20200711:1110,734.91,240.95,11.55,60.55,17.17,2.62,0.0
20200711:1210,517.26,339.38,10.33,59.13,17.69,2.9,0.0
20200711:1310,0.0,197.71,2.84,53.85,17.92,3.03,0.0
20200711:1410,150.28,344.59,6.56,46.19,17.76,3.24,0.0
20200711:1510,324.66,219.77,7.09,37.36,17.73,3.1,0.0
20200711:1610,266.02,129.66,5.68,28.08,17.55,3.03,0.0
20200711:1710,124.93,74.91,3.72,18.81,17.17,2.69,0.0
20200711:1810,0.0,46.37,0.7,9.93,16.75,2.21,0.0
20200711:1910,0.0,0.0,0.0,0.0,15.87,1.59,0.0
20200711:2010,0.0,0.0,0.0,0.0,14.29,1.86,0.0
20200711:2110,0.0,0.0,0.0,0.0,13.04,1.86,0.0
20200711:2210,0.0,0.0,0.0,0.0,11.78,1.59,0.0
20200711:2310,0.0,0.0,0.0,0.0,11.35,1.24,0.0
20200712:0010,0.0,0.0,0.0,0.0,10.42,1.31,0.0
20200712:0110,0.0,0.0,0.0,0.0,9.6,1.38,0.0
20200712:0210,0.0,0.0,0.0,0.0,8.97,1.45,0.0
20200712:0310,0.0,0.0,0.0,0.0,8.37,1.52,0.0
20200712:0410,0.0,37.45,0.56,6.69,8.49,1.31,0.0
20200712:0510,25.03,71.82,2.68,15.36,10.28,0.9,0.0
20200712:0610,13.88,163.35,2.63,24.52,12.95,0.9,0.0
20200712:0710,313.25,155.66,6.82,33.84,13.99,0.83,0.0
20200712:0810,229.89,299.24,7.11,42.91,15.5,0.97,0.0
20200712:0910,495.87,269.75,9.59,51.1,16.45,1.03,0.0
20200712:1010,584.03,288.48,10.58,57.42,17.09,0.97,0.0
20200712:1110,60.75,394.28,6.28,60.41,17.76,1.31,0.0
20200712:1210,3.45,290.31,4.21,59.01,18.33,1.72,0.0
20200712:1310,264.33,381.63,8.21,53.75,18.86,2.21,0.0
20200712:1410,313.25,311.83,7.9,46.11,19.05,2.34,0.0
20200712:1510,273.17,241.58,6.74,37.28,19.07,2.34,0.0
20200712:1610,331.97,87.24,6.04,28.0,18.86,2.21,0.0
20200712:1710,68.59,115.12,3.12,18.73,18.51,2.21,0.0
20200712:1810,0.0,51.72,0.78,9.84,17.94,1.86,0.0
20200712:1910,0.0,0.0,0.0,0.0,17.1,1.79,0.0
20200712:2010,0.0,0.0,0.0,0.0,15.44,1.72,0.0
20200712:2110,0.0,0.0,0.0,0.0,13.7,1.59,0.0
20200712:2210,0.0,0.0,0.0,0.0,12.86,1.52,0.0
20200712:2310,0.0,0.0,0.0,0.0,12.32,1.45,0.0
20200713:0010,0.0,0.0,0.0,0.0,11.75,1.45,0.0
20200713:0110,0.0,0.0,0.0,0.0,11.53,1.31,0.0
20200713:0210,0.0,0.0,0.0,0.0,11.63,1.17,0.0
20200713:0310,0.0,0.0,0.0,0.0,11.7,1.1,0.0
20200713:0410,0.0,35.67,0.54,6.56,11.75,1.03,0.0
20200713:0510,27.74,62.81,2.73,15.23,12.64,0.69,0.0
20200713:0610,176.43,95.9,4.89,24.4,14.76,0.76,0.0
20200713:0710,379.7,109.51,7.15,33.72,16.37,0.97,0.0
20200713:0810,478.79,179.79,8.65,42.78,17.91,0.9,0.0
20200713:0910,613.93,202.76,10.13,50.97,19.16,0.62,0.0
20200713:1010,827.11,147.9,11.63,57.28,20.16,0.55,0.0
20200713:1110,912.52,129.16,12.19,60.27,21.09,0.76,0.0
20200713:1210,706.61,243.31,11.19,58.88,21.63,0.76,0.0
20200713:1310,774.83,157.51,11.0,53.64,22.28,0.76,0.0
20200713:1410,695.23,117.9,9.85,46.01,22.09,0.55,0.0
20200713:1510,496.27,122.1,7.93,37.19,22.34,0.55,0.0
20200713:1610,292.26,110.66,5.77,27.91,22.37,0.48,0.0
20200713:1710,121.07,76.17,3.64,18.65,22.22,0.41,0.0
20200713:1810,0.0,49.04,0.74,9.75,21.38,0.41,0.0
20200713:1910,0.0,0.0,0.0,0.0,20.6,1.52,0.0
20200713:2010,0.0,0.0,0.0,0.0,18.37,1.79,0.0
20200713:2110,0.0,0.0,0.0,0.0,16.62,1.86,0.0
20200713:2210,0.0,0.0,0.0,0.0,15.2,1.93,0.0
20200713:2310,0.0,0.0,0.0,0.0,14.33,1.86,0.0
20200714:0010,0.0,0.0,0.0,0.0,14.26,1.66,0.0
20200714:0110,0.0,0.0,0.0,0.0,14.37,1.45,0.0
20200714:0210,0.0,0.0,0.0,0.0,14.65,1.31,0.0
20200714:0310,0.0,0.0,0.0,0.0,15.31,1.1,0.0
20200714:0410,0.0,35.67,0.54,6.43,14.73,1.03,0.0
20200714:0510,24.33,67.58,2.61,15.1,14.74,0.83,0.0
20200714:0610,159.21,106.46,4.7,24.27,16.85,0.83,0.0
20200714:0710,352.22,124.12,6.94,33.59,19.51,1.24,0.0
20200714:0810,406.07,215.72,8.19,42.65,20.8,2.07,0.0
20200714:0910,533.23,242.45,9.66,50.83,22.27,2.55,0.0
20200714:1010,451.4,337.81,9.71,57.13,22.85,2.83,0.0
20200714:1110,202.31,418.89,8.07,60.12,23.25,2.97,0.0
20200714:1210,633.79,276.22,10.77,58.74,23.42,2.97,0.0
20200714:1310,460.62,313.92,9.41,53.52,23.74,2.97,0.0
20200714:1410,136.63,338.7,6.32,45.91,23.65,2.76,0.0
20200714:1510,82.71,274.18,4.9,37.1,23.67,2.48,0.0
20200714:1610,60.09,202.93,3.75,27.82,23.43,2.14,0.0
20200714:1710,25.88,126.73,2.37,18.55,23.07,1.86,0.0
20200714:1810,0.0,56.17,0.84,9.65,21.89,1.45,0.0
20200714:1910,0.0,0.0,0.0,0.0,20.04,3.52,0.0
20200714:2010,0.0,0.0,0.0,0.0,18.37,3.66,0.0
20200714:2110,0.0,0.0,0.0,0.0,17.34,2.69,0.0
20200714:2210,0.0,0.0,0.0,0.0,16.62,1.93,0.0
20200714:2310,0.0,0.0,0.0,0.0,15.95,1.45,0.0
20200715:0010,0.0,0.0,0.0,0.0,15.13,0.97,0.0
20200715:0110,0.0,0.0,0.0,0.0,14.63,0.83,0.0
20200715:0210,0.0,0.0,0.0,0.0,14.24,1.03,0.0
20200715:0310,0.0,0.0,0.0,0.0,14.25,1.03,0.0
20200715:0410,0.0,5.35,0.08,6.29,14.16,0.97,0.0
20200715:0510,0.0,26.11,0.38,14.97,14.32,1.03,0.0
20200715:0610,0.0,83.93,1.21,24.14,14.42,1.24,0.0
20200715:0710,0.0,102.58,1.47,33.46,14.6,0.69,0.0
20200715:0810,0.0,121.24,1.74,42.51,14.84,0.76,0.0
20200715:0910,0.0,109.11,1.57,50.69,15.01,0.83,0.0
20200715:1010,0.0,185.58,2.67,56.98,15.37,0.83,0.0
20200715:1110,0.0,183.72,2.64,59.97,16.01,0.9,0.0
20200715:1210,4.63,285.74,4.15,58.6,16.93,0.97,0.0
20200715:1310,1.14,248.15,3.58,53.4,17.33,2.21,0.0
20200715:1410,0.0,143.62,2.06,45.8,16.37,3.66,0.0
20200715:1510,135.37,271.56,5.48,37.0,16.19,4.28,0.0
20200715:1610,158.5,177.73,4.77,27.72,16.46,3.59,0.0
20200715:1710,49.27,119.5,2.76,18.45,16.67,3.03,0.0
20200715:1810,0.0,52.61,0.79,9.55,16.53,2.07,0.0
20200715:1910,0.0,0.0,0.0,0.0,15.35,1.66,0.0
20200715:2010,0.0,0.0,0.0,0.0,14.54,1.66,0.0
20200715:2110,0.0,0.0,0.0,0.0,13.82,1.79,0.0
20200715:2210,0.0,0.0,0.0,0.0,13.17,1.86,0.0
20200715:2310,0.0,0.0,0.0,0.0,12.88,1.93,0.0
20200716:0010,0.0,0.0,0.0,0.0,12.52,1.86,0.0
20200716:0110,0.0,0.0,0.0,0.0,12.23,1.72,0.0
20200716:0210,0.0,0.0,0.0,0.0,11.51,1.72,0.0
20200716:0310,0.0,0.0,0.0,0.0,10.96,1.59,0.0
20200716:0410,0.0,4.46,0.07,6.15,10.69,1.45,0.0
20200716:0510,0.0,34.51,0.5,14.83,11.71,0.9,0.0
20200716:0610,18.81,162.15,2.71,24.0,13.09,0.62,0.0
20200716:0710,49.97,239.58,4.15,33.32,13.8,1.1,0.0
20200716:0810,91.11,308.83,5.53,42.37,14.17,1.1,0.0
20200716:0910,0.0,192.11,2.76,50.54,14.54,1.17,0.0
20200716:1010,24.9,340.81,5.16,56.82,14.63,1.38,0.0
20200716:1110,0.0,215.43,3.09,59.81,15.14,1.52,0.0
20200716:1210,1.16,259.34,3.74,58.45,15.28,1.59,0.0
20200716:1310,0.0,217.29,3.12,53.27,15.01,1.79,0.0
20200716:1410,0.0,97.92,1.41,45.69,15.13,2.21,0.0
20200716:1510,27.35,247.3,3.87,36.89,15.25,2.41,0.0
20200716:1610,7.44,164.4,2.47,27.62,15.41,2.34,0.0
20200716:1710,3.34,105.18,1.58,18.35,15.67,2.21,0.0
20200716:1810,0.0,52.61,0.79,9.44,15.23,1.93,0.0
20200716:1910,0.0,0.0,0.0,0.0,14.49,1.59,0.0
20200716:2010,0.0,0.0,0.0,0.0,13.78,1.59,0.0
20200716:2110,0.0,0.0,0.0,0.0,13.06,1.59,0.0
20200716:2210,0.0,0.0,0.0,0.0,12.35,1.52,0.0
20200716:2310,0.0,0.0,0.0,0.0,11.22,1.66,0.0
20200717:0010,0.0,0.0,0.0,0.0,10.79,1.66,0.0
20200717:0110,0.0,0.0,0.0,0.0,10.26,1.66,0.0
20200717:0210,0.0,0.0,0.0,0.0,9.72,1.66,0.0
20200717:0310,0.0,0.0,0.0,0.0,9.59,1.52,0.0
20200717:0410,0.0,32.99,0.5,6.0,9.23,1.38,0.0
20200717:0510,15.93,79.56,2.29,14.69,10.79,0.9,0.0
20200717:0610,166.04,99.1,4.72,23.87,13.32,0.83,0.0
20200717:0710,370.48,109.94,6.98,33.19,15.5,1.24,0.0
20200717:0810,547.67,132.19,8.87,42.23,17.1,1.52,0.0
20200717:0910,492.12,262.24,9.39,50.39,18.14,1.93,0.0
20200717:1010,3.4,278.17,4.03,56.66,19.09,2.14,0.0
20200717:1110,38.11,367.53,5.67,59.64,19.37,2.21,0.0
20200717:1210,34.8,358.81,5.51,58.3,20.05,2.28,0.0
20200717:1310,112.6,378.58,6.58,53.14,20.33,2.28,0.0
20200717:1410,592.22,176.14,9.28,45.57,20.48,2.41,0.0
20200717:1510,76.96,272.01,4.8,36.78,20.38,2.41,0.0
20200717:1610,229.32,144.74,5.29,27.51,20.2,2.41,0.0
20200717:1710,4.02,107.0,1.62,18.24,20.12,2.34,0.0
20200717:1810,0.0,49.04,0.74,9.32,19.3,1.59,0.0
20200717:1910,0.0,0.0,0.0,0.0,17.99,1.31,0.0
20200717:2010,0.0,0.0,0.0,0.0,16.61,1.31,0.0
20200717:2110,0.0,0.0,0.0,0.0,15.42,1.45,0.0
20200717:2210,0.0,0.0,0.0,0.0,14.74,1.52,0.0
