Latitude (decimal degrees):	51.498
Longitude (decimal degrees):	10.810
Elevation (m):	201
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 11 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200315:0210,0.0,0.0,-0.35,2.55,0.0
20200315:0310,0.0,0.0,0.03,2.76,0.0
20200315:0410,0.0,0.0,0.38,2.76,0.0
20200315:0510,0.0,0.0,0.87,2.76,0.0
20200315:0610,29.53,5.22,1.35,2.76,0.0
20200315:0710,247.27,14.18,2.83,2.97,0.0
20200315:0810,465.96,22.34,5.06,3.45,0.0
20200315:0910,669.18,29.17,7.05,4.41,0.0
20200315:1010,819.97,34.03,8.55,4.83,0.0
20200315:1110,877.35,36.27,9.77,5.1,0.0
20200315:1210,946.13,35.54,10.67,5.1,0.0
20200315:1310,783.27,31.97,11.25,4.97,0.0
20200315:1410,668.17,26.07,11.45,4.76,0.0
20200315:1510,509.48,18.52,11.33,4.28,0.0
20200315:1610,243.87,9.91,10.7,3.38,0.0
20200315:1710,0.0,0.0,9.16,2.83,0.0
20200315:1810,0.0,0.0,7.57,2.55,0.0
20200315:1910,0.0,0.0,6.65,2.55,0.0
20200315:2010,0.0,0.0,5.36,2.34,0.0
20200315:2110,0.0,0.0,3.87,2.07,0.0
20200315:2210,0.0,0.0,3.17,1.86,0.0
20200315:2310,0.0,0.0,3.09,1.66,0.0
20200316:0010,0.0,0.0,3.15,1.52,0.0
20200316:0110,0.0,0.0,3.28,1.38,0.0
20200316:0210,0.0,0.0,3.98,1.17,0.0
20200316:0310,0.0,0.0,3.75,1.1,0.0
20200316:0410,0.0,0.0,3.72,0.97,0.0
20200316:0510,0.0,0.0,3.22,0.97,0.0
20200316:0610,48.76,5.58,1.9,1.17,0.0
20200316:0710,258.64,14.54,2.94,1.03,0.0
20200316:0810,476.46,22.72,7.25,1.38,0.0
20200316:0910,666.09,29.56,9.75,2.34,0.0
20200316:1010,865.15,34.43,11.48,2.62,0.0
20200316:1110,921.21,36.67,12.92,2.9,0.0
20200316:1210,896.27,35.92,14.06,2.9,0.0
20200316:1310,851.05,32.32,14.77,2.9,0.0
20200316:1410,604.98,26.39,15.19,3.17,0.0
20200316:1510,536.57,18.81,14.96,2.34,0.0
20200316:1610,236.68,10.18,14.39,1.31,0.0
20200316:1710,0.0,0.0,12.98,0.83,0.0
20200316:1810,0.0,0.0,12.16,0.76,0.0
20200316:1910,0.0,0.0,11.62,0.83,0.0
20200316:2010,0.0,0.0,10.03,1.1,0.0
20200316:2110,0.0,0.0,7.91,1.31,0.0
20200316:2210,0.0,0.0,7.49,1.24,0.0
20200316:2310,0.0,0.0,7.68,1.1,0.0
20200317:0010,0.0,0.0,8.1,0.76,0.0
20200317:0110,0.0,0.0,7.83,0.48,0.0
20200317:0210,0.0,0.0,7.52,0.07,0.0
20200317:0310,0.0,0.0,7.01,0.55,0.0
20200317:0410,0.0,0.0,5.66,1.17,0.0
20200317:0510,0.0,0.0,3.64,1.66,0.0
20200317:0610,31.03,5.94,3.74,1.59,0.0
20200317:0710,169.54,14.91,6.06,1.45,0.0
20200317:0810,286.96,23.1,9.57,1.86,0.0
20200317:0910,302.92,29.96,10.52,2.69,0.0
20200317:1010,875.09,34.83,11.0,2.76,0.0
20200317:1110,982.19,37.07,11.75,2.97,0.0
20200317:1210,817.81,36.3,12.33,3.24,0.0
20200317:1310,892.67,32.67,12.81,3.38,0.0
20200317:1410,742.97,26.71,13.08,3.31,0.0
20200317:1510,517.21,19.1,13.05,3.1,0.0
20200317:1610,262.4,10.46,12.52,2.34,0.0
20200317:1710,0.0,0.0,11.13,2.0,0.0
20200317:1810,0.0,0.0,9.25,2.0,0.0
20200317:1910,0.0,0.0,7.57,1.72,0.0
20200317:2010,0.0,0.0,6.36,1.66,0.0
20200317:2110,0.0,0.0,5.43,1.66,0.0
20200317:2210,0.0,0.0,4.53,1.72,0.0
20200317:2310,0.0,0.0,3.66,1.79,0.0
20200318:0010,0.0,0.0,2.91,1.86,0.0
20200318:0110,0.0,0.0,2.25,1.86,0.0
20200318:0210,0.0,0.0,1.74,2.0,0.0
20200318:0310,0.0,0.0,1.48,2.0,0.0
20200318:0410,0.0,0.0,1.41,2.0,0.0
20200318:0510,0.0,0.0,1.32,2.07,0.0
20200318:0610,62.14,6.29,1.44,2.0,0.0
20200318:0710,285.15,15.27,3.97,1.66,0.0
20200318:0810,485.49,23.47,8.81,2.14,0.0
20200318:0910,720.64,30.35,10.8,3.31,0.0
20200318:1010,895.09,35.23,12.32,3.86,0.0
20200318:1110,961.76,37.47,13.42,4.14,0.0
20200318:1210,979.62,36.68,14.44,4.69,0.0
20200318:1310,889.65,33.02,14.95,4.41,0.0
20200318:1410,722.78,27.02,15.05,4.14,0.0
20200318:1510,507.45,19.39,14.73,3.93,0.0
20200318:1610,259.81,10.73,13.94,3.31,0.0
20200318:1710,0.0,0.0,12.59,3.03,0.0
20200318:1810,0.0,0.0,11.21,2.76,0.0
20200318:1910,0.0,0.0,10.4,2.41,0.0
20200318:2010,0.0,0.0,9.18,2.41,0.0
20200318:2110,0.0,0.0,8.32,2.28,0.0
20200318:2210,0.0,0.0,7.33,2.14,0.0
20200318:2310,0.0,0.0,6.64,1.93,0.0
20200319:0010,0.0,0.0,5.91,1.79,0.0
20200319:0110,0.0,0.0,5.58,1.59,0.0
20200319:0210,0.0,0.0,5.09,1.52,0.0
20200319:0310,0.0,0.0,4.5,1.52,0.0
20200319:0410,0.0,0.0,4.14,1.52,0.0
20200319:0510,0.0,0.0,3.91,1.45,0.0
20200319:0610,63.39,6.65,4.1,1.31,0.0
20200319:0710,273.1,15.64,6.59,0.9,0.0
20200319:0810,483.5,23.85,10.63,1.03,0.0
20200319:0910,716.21,30.74,12.8,1.52,0.0
20200319:1010,871.75,35.63,13.95,2.28,0.0
20200319:1110,463.4,37.87,14.54,2.34,0.0
20200319:1210,885.14,37.06,14.43,1.86,0.0
20200319:1310,616.7,33.37,14.26,1.45,0.0
20200319:1410,691.3,27.34,14.24,1.1,0.0
20200319:1510,502.06,19.68,13.99,0.83,0.0
20200319:1610,269.29,11.0,13.5,0.76,0.0
20200319:1710,0.0,0.0,12.58,1.24,0.0
20200319:1810,0.0,0.0,10.81,1.86,0.0
20200319:1910,0.0,0.0,9.98,2.28,0.0
20200319:2010,0.0,0.0,9.55,2.21,0.0
20200319:2110,0.0,0.0,9.01,2.0,0.0
20200319:2210,0.0,0.0,8.36,1.86,0.0
20200319:2310,0.0,0.0,7.87,1.79,0.0
20200320:0010,0.0,0.0,7.46,1.86,0.0
20200320:0110,0.0,0.0,7.05,1.72,0.0
20200320:0210,0.0,0.0,6.72,1.59,0.0
20200320:0310,0.0,0.0,6.53,1.59,0.0
20200320:0410,0.0,0.0,6.3,1.59,0.0
20200320:0510,0.0,0.0,6.49,1.72,0.0
20200320:0610,34.79,7.01,6.41,1.72,0.0
20200320:0710,87.37,16.0,6.35,2.62,0.0
20200320:0810,106.9,24.23,6.71,2.97,0.0
20200320:0910,138.11,31.13,6.99,3.1,0.0
20200320:1010,95.54,36.04,6.85,3.17,0.0
20200320:1110,53.92,38.26,6.7,2.62,0.0
20200320:1210,52.03,37.44,6.78,3.1,0.0
20200320:1310,110.68,33.71,6.59,3.03,0.0
20200320:1410,66.22,27.66,6.46,3.1,0.0
20200320:1510,42.57,19.97,6.17,3.38,0.0
20200320:1610,17.03,11.27,5.68,3.79,0.0
20200320:1710,0.0,0.0,5.26,3.86,0.0
20200320:1810,0.0,0.0,4.75,3.86,0.0
20200320:1910,0.0,0.0,4.88,3.59,0.0
20200320:2010,0.0,0.0,4.52,3.59,0.0
20200320:2110,0.0,0.0,4.18,3.52,0.0
20200320:2210,0.0,0.0,3.96,3.52,0.0
20200320:2310,0.0,0.0,3.91,3.45,0.0
20200321:0010,0.0,0.0,3.83,3.45,0.0
20200321:0110,0.0,0.0,3.76,3.45,0.0
20200321:0210,0.0,0.0,3.54,3.59,0.0
20200321:0310,0.0,0.0,3.32,3.79,0.0
20200321:0410,0.0,0.0,3.0,4.0,0.0
20200321:0510,0.0,0.0,2.35,4.21,0.0
20200321:0610,39.51,7.37,2.06,4.41,0.0
20200321:0710,212.57,16.37,2.38,5.1,0.0
20200321:0810,482.68,24.61,2.66,5.45,0.0
20200321:0910,706.44,31.53,3.28,5.52,0.0
20200321:1010,277.85,36.44,4.01,5.66,0.0
20200321:1110,157.98,38.66,4.69,5.66,0.0
20200321:1210,220.05,37.82,4.65,5.45,0.0
20200321:1310,318.56,34.06,4.67,5.52,0.0
20200321:1410,115.41,27.97,4.71,5.59,0.0
20200321:1510,200.69,20.26,4.57,5.45,0.0
20200321:1610,93.7,11.54,4.43,5.03,0.0
20200321:1710,7.57,2.32,3.86,4.14,0.0
20200321:1810,0.0,0.0,2.97,3.86,0.0
20200321:1910,0.0,0.0,1.94,4.07,0.0
20200321:2010,0.0,0.0,1.5,4.0,0.0
20200321:2110,0.0,0.0,1.26,4.0,0.0
20200321:2210,0.0,0.0,0.91,4.07,0.0
20200321:2310,0.0,0.0,0.63,4.07,0.0
20200322:0010,0.0,0.0,0.17,4.07,0.0
20200322:0110,0.0,0.0,-0.33,4.0,0.0
20200322:0210,0.0,0.0,-0.8,3.93,0.0
20200322:0310,0.0,0.0,-1.28,3.79,0.0
20200322:0410,0.0,0.0,-1.68,3.66,0.0
20200322:0510,0.0,0.0,-2.04,3.59,0.0
20200322:0610,87.41,7.73,-2.09,3.59,0.0
20200322:0710,326.0,16.74,-1.51,4.07,0.0
20200322:0810,543.08,24.99,-0.33,4.97,0.0
20200322:0910,723.84,31.92,0.79,5.17,0.0
20200322:1010,947.56,36.84,1.75,5.38,0.0
20200322:1110,1045.21,39.06,2.57,5.45,0.0
20200322:1210,1053.87,38.2,3.22,5.31,0.0
20200322:1310,957.08,34.41,3.67,5.24,0.0
20200322:1410,801.37,28.28,3.75,5.1,0.0
20200322:1510,582.95,20.54,3.5,5.1,0.0
20200322:1610,332.91,11.81,2.79,4.76,0.0
20200322:1710,13.88,2.58,1.69,4.14,0.0
20200322:1810,0.0,0.0,0.44,3.93,0.0
20200322:1910,0.0,0.0,-0.15,3.52,0.0
20200322:2010,0.0,0.0,-0.76,3.52,0.0
20200322:2110,0.0,0.0,-1.24,3.38,0.0
20200322:2210,0.0,0.0,-1.67,3.03,0.0
20200322:2310,0.0,0.0,-2.1,2.83,0.0
20200323:0010,0.0,0.0,-2.49,2.69,0.0
20200323:0110,0.0,0.0,-2.86,2.69,0.0
20200323:0210,0.0,0.0,-3.16,2.62,0.0
20200323:0310,0.0,0.0,-3.47,2.48,0.0
20200323:0410,0.0,0.0,-3.79,2.41,0.0
20200323:0510,0.0,0.0,-4.09,2.34,0.0
20200323:0610,91.23,8.09,-3.92,2.28,0.0
20200323:0710,329.76,17.1,-2.26,2.62,0.0
20200323:0810,556.57,25.37,-0.69,3.59,0.0
20200323:0910,806.6,32.31,0.52,4.07,0.0
20200323:1010,952.35,37.24,1.54,4.21,0.0
20200323:1110,1022.66,39.46,2.43,4.14,0.0
20200323:1210,1053.21,38.57,3.09,4.0,0.0
20200323:1310,940.21,34.75,3.5,3.79,0.0
20200323:1410,792.39,28.59,3.61,3.66,0.0
20200323:1510,572.85,20.83,3.37,3.66,0.0
20200323:1610,329.26,12.08,2.7,3.17,0.0
20200323:1710,16.44,2.84,1.21,2.76,0.0
20200323:1810,0.0,0.0,-0.47,2.62,0.0
20200323:1910,0.0,0.0,-1.0,2.76,0.0
20200323:2010,0.0,0.0,-1.52,2.83,0.0
20200323:2110,0.0,0.0,-1.9,2.9,0.0
20200323:2210,0.0,0.0,-2.21,2.83,0.0
20200323:2310,0.0,0.0,-2.53,2.69,0.0
20200324:0010,0.0,0.0,-2.9,2.41,0.0
20200324:0110,0.0,0.0,-3.43,2.14,0.0
20200324:0210,0.0,0.0,-4.13,1.93,0.0
20200324:0310,0.0,0.0,-4.72,1.93,0.0
20200324:0410,0.0,0.0,-5.03,1.93,0.0
20200324:0510,0.0,0.0,-5.2,2.0,0.0
20200324:0610,95.06,8.45,-4.61,2.0,0.0
20200324:0710,328.52,17.47,-1.68,1.93,0.0
20200324:0810,565.34,25.75,0.26,2.48,0.0
20200324:0910,804.44,32.71,1.62,3.1,0.0
20200324:1010,957.14,37.64,2.73,3.59,0.0
20200324:1110,1012.78,39.86,3.65,3.72,0.0
20200324:1210,1022.23,38.95,4.38,3.79,0.0
20200324:1310,950.35,35.09,4.85,3.79,0.0
20200324:1410,785.09,28.9,4.95,3.79,0.0
20200324:1510,577.28,21.11,4.67,3.59,0.0
20200324:1610,327.64,12.34,3.91,2.9,0.0
20200324:1710,17.14,3.1,2.1,2.83,0.0
20200324:1810,0.0,0.0,0.21,2.9,0.0
20200324:1910,0.0,0.0,-0.13,2.9,0.0
20200324:2010,0.0,0.0,-0.89,2.83,0.0
20200324:2110,0.0,0.0,-1.49,2.76,0.0
20200324:2210,0.0,0.0,-2.03,2.69,0.0
20200324:2310,0.0,0.0,-2.54,2.55,0.0
20200325:0010,0.0,0.0,-3.03,2.48,0.0
20200325:0110,0.0,0.0,-3.55,2.28,0.0
20200325:0210,0.0,0.0,-4.2,2.07,0.0
20200325:0310,0.0,0.0,-4.82,1.93,0.0
20200325:0410,0.0,0.0,-5.17,2.0,0.0
20200325:0510,0.0,0.0,-5.36,2.0,0.0
20200325:0610,100.11,8.81,-4.64,2.0,0.0
20200325:0710,337.81,17.84,-1.48,2.14,0.0
20200325:0810,575.13,26.13,0.4,2.83,0.0
20200325:0910,784.02,33.1,2.04,3.17,0.0
20200325:1010,973.89,38.04,3.11,3.79,0.0
20200325:1110,1038.24,40.25,4.06,4.34,0.0
20200325:1210,1040.85,39.33,4.77,4.76,0.0
20200325:1310,947.64,35.44,5.2,4.9,0.0
20200325:1410,794.02,29.21,5.31,4.83,0.0
20200325:1510,589.56,21.39,5.04,4.69,0.0
20200325:1610,336.98,12.61,4.33,4.0,0.0
20200325:1710,18.83,3.36,2.81,3.79,0.0
20200325:1810,0.0,0.0,1.19,3.86,0.0
20200325:1910,0.0,0.0,1.12,4.07,0.0
20200325:2010,0.0,0.0,0.5,3.86,0.0
20200325:2110,0.0,0.0,-0.07,3.59,0.0
20200325:2210,0.0,0.0,-0.61,3.17,0.0
20200325:2310,0.0,0.0,-1.18,2.76,0.0
20200326:0010,0.0,0.0,-1.66,2.62,0.0
20200326:0110,0.0,0.0,-1.93,2.62,0.0
20200326:0210,0.0,0.0,-2.15,2.69,0.0
20200326:0310,0.0,0.0,-2.26,2.76,0.0
20200326:0410,0.0,0.0,-2.29,2.9,0.0
20200326:0510,0.0,0.0,-2.27,3.03,0.0
20200326:0610,98.66,9.16,-1.78,3.24,0.0
20200326:0710,322.57,18.2,-0.19,3.24,0.0
20200326:0810,550.24,26.5,1.64,4.14,0.0
20200326:0910,749.7,33.49,3.24,4.69,0.0
20200326:1010,920.21,38.45,4.65,5.03,0.0
20200326:1110,993.2,40.65,5.78,5.38,0.0
20200326:1210,1007.85,39.7,6.65,5.66,0.0
20200326:1310,910.64,35.78,7.1,5.52,0.0
20200326:1410,755.67,29.52,7.4,5.52,0.0
20200326:1510,427.05,21.67,7.41,5.59,0.0
20200326:1610,304.06,12.87,6.94,4.62,0.0
20200326:1710,4.73,3.62,5.7,4.21,0.0
20200326:1810,0.0,0.0,4.28,4.14,0.0
20200326:1910,0.0,0.0,4.06,4.14,0.0
20200326:2010,0.0,0.0,3.49,4.0,0.0
20200326:2110,0.0,0.0,3.0,3.72,0.0
20200326:2210,0.0,0.0,2.52,3.45,0.0
20200326:2310,0.0,0.0,2.03,3.1,0.0
20200327:0010,0.0,0.0,1.58,2.97,0.0
20200327:0110,0.0,0.0,1.07,2.83,0.0
20200327:0210,0.0,0.0,0.72,2.76,0.0
20200327:0310,0.0,0.0,0.45,2.83,0.0
20200327:0410,0.0,0.0,0.24,2.83,0.0
20200327:0510,0.0,0.0,0.07,2.83,0.0
20200327:0610,97.59,9.52,0.55,2.76,0.0
20200327:0710,305.07,18.57,2.5,3.17,0.0
20200327:0810,529.9,26.88,4.61,4.07,0.0
20200327:0910,730.86,33.88,6.83,4.28,0.0
20200327:1010,897.2,38.84,9.08,4.55,0.0
20200327:1110,967.26,41.05,10.99,4.83,0.0
20200327:1210,982.57,40.07,12.43,5.03,0.0
20200327:1310,904.89,36.12,13.31,5.1,0.0
20200327:1410,745.02,29.83,13.62,5.1,0.0
20200327:1510,535.48,21.95,13.4,4.9,0.0
20200327:1610,290.93,13.13,12.69,4.28,0.0
20200327:1710,16.08,3.88,11.21,4.07,0.0
20200327:1810,0.0,0.0,9.47,3.93,0.0
20200327:1910,0.0,0.0,9.0,3.72,0.0
20200327:2010,0.0,0.0,7.97,3.38,0.0
20200327:2110,0.0,0.0,6.9,2.83,0.0
20200327:2210,0.0,0.0,5.82,2.55,0.0
20200327:2310,0.0,0.0,4.58,2.21,0.0
20200328:0010,0.0,0.0,3.16,2.0,0.0
20200328:0110,0.0,0.0,1.89,1.93,0.0
20200328:0210,0.0,0.0,1.02,1.86,0.0
20200328:0310,0.0,0.0,0.46,1.79,0.0
20200328:0410,0.0,0.0,0.14,1.59,0.0
20200328:0510,0.0,0.0,-0.32,1.52,0.0
20200328:0610,106.67,9.88,0.06,1.31,0.0
20200328:0710,331.86,18.93,3.43,0.9,0.0
20200328:0810,568.96,27.26,6.47,1.45,0.0
20200328:0910,770.23,34.27,8.29,1.86,0.0
20200328:1010,929.8,39.24,9.76,2.14,0.0
20200328:1110,1001.22,41.44,10.91,2.48,0.0
20200328:1210,1008.38,40.45,11.67,2.69,0.0
20200328:1310,929.82,36.46,12.07,2.9,0.0
20200328:1410,778.98,30.13,12.1,3.03,0.0
20200328:1510,578.2,22.23,11.8,3.17,0.0
20200328:1610,331.81,13.4,11.12,3.03,0.0
20200328:1710,26.33,4.13,9.75,2.62,0.0
20200328:1810,0.0,0.0,7.88,2.41,0.0
20200328:1910,0.0,0.0,6.85,2.55,0.0
20200328:2010,0.0,0.0,5.54,2.76,0.0
20200328:2110,0.0,0.0,4.46,2.9,0.0
20200328:2210,0.0,0.0,3.75,2.9,0.0
20200328:2310,0.0,0.0,3.29,2.76,0.0
20200329:0010,0.0,0.0,2.88,2.69,0.0
20200329:0110,0.0,0.0,2.68,2.69,0.0
20200329:0210,0.0,0.0,2.61,2.62,0.0
20200329:0310,0.0,0.0,2.64,2.48,0.0
20200329:0410,0.0,0.0,2.76,2.55,0.0
20200329:0510,0.0,0.0,2.76,2.76,0.0
20200329:0610,57.18,10.23,2.91,3.03,0.0
20200329:0710,149.71,19.29,2.68,3.24,0.0
20200329:0810,325.23,27.63,3.05,4.0,0.0
20200329:0910,575.13,34.66,3.74,4.62,0.0
20200329:1010,327.63,39.64,4.59,4.55,0.0
20200329:1110,64.33,41.83,4.94,4.62,0.0
20200329:1210,103.11,40.82,4.22,4.9,0.0
20200329:1310,54.87,36.79,3.38,5.93,0.0
20200329:1410,149.46,30.43,2.7,5.93,0.0
20200329:1510,178.79,22.51,2.15,5.72,0.0
20200329:1610,58.65,13.66,1.65,5.72,0.0
20200329:1710,12.3,4.39,1.23,4.83,0.0
20200329:1810,0.0,0.0,0.72,4.9,0.0
20200329:1910,0.0,0.0,0.56,4.55,0.0
20200329:2010,0.0,0.0,0.25,4.14,0.0
20200329:2110,0.0,0.0,-0.32,3.79,0.0
20200329:2210,0.0,0.0,-0.86,3.38,0.0
20200329:2310,0.0,0.0,-1.62,2.9,0.0
20200330:0010,0.0,0.0,-2.24,2.34,0.0
20200330:0110,0.0,0.0,-2.98,2.07,0.0
20200330:0210,0.0,0.0,-3.85,1.93,0.0
20200330:0310,0.0,0.0,-4.35,1.66,0.0
20200330:0410,0.0,0.0,-4.25,1.45,0.0
20200330:0510,0.0,0.0,-4.46,1.45,0.0
20200330:0610,120.21,10.59,-3.94,1.38,0.0
20200330:0710,357.35,19.65,-1.36,1.59,0.0
20200330:0810,575.77,28.0,0.26,1.93,0.0
20200330:0910,448.73,35.05,1.56,2.41,0.0
20200330:1010,290.88,40.04,2.77,2.76,0.0
20200330:1110,779.55,42.23,3.98,3.24,0.0
20200330:1210,649.09,41.19,4.59,3.59,0.0
20200330:1310,306.73,37.13,4.76,4.14,0.0
20200330:1410,139.06,30.74,4.2,3.72,0.0
20200330:1510,158.17,22.78,3.87,3.86,0.0
20200330:1610,86.97,13.92,2.94,2.69,0.0
20200330:1710,13.24,4.64,2.15,2.55,0.0
20200330:1810,0.0,0.0,1.27,2.07,0.0
20200330:1910,0.0,0.0,0.98,1.1,0.0
20200330:2010,0.0,0.0,0.92,0.9,0.0
20200330:2110,0.0,0.0,0.77,0.9,0.0
20200330:2210,0.0,0.0,0.42,1.17,0.0
20200330:2310,0.0,0.0,-0.24,1.38,0.0
20200331:0010,0.0,0.0,-0.8,1.45,0.0
20200331:0110,0.0,0.0,-0.57,1.38,0.0
20200331:0210,0.0,0.0,-0.28,1.52,0.0
20200331:0310,0.0,0.0,-0.18,1.79,0.0
20200331:0410,0.0,0.0,-0.34,2.14,0.0
20200331:0510,0.0,0.0,-0.69,2.34,0.0
20200331:0610,120.73,10.94,-1.02,2.76,0.0
20200331:0710,351.61,20.02,-0.52,2.69,0.0
20200331:0810,591.84,28.38,0.23,2.97,0.0
20200331:0910,750.42,35.43,1.49,3.03,0.0
20200331:1010,888.7,40.43,2.38,2.83,0.0
20200331:1110,522.28,42.62,3.18,2.55,0.0
20200331:1210,594.72,41.55,3.55,2.41,0.0
20200331:1310,763.72,37.46,3.7,2.21,0.0
20200331:1410,699.37,31.04,3.71,2.07,0.0
20200331:1510,602.02,23.06,3.69,2.0,0.0
20200331:1610,353.81,14.18,3.32,1.93,0.0
20200331:1710,84.34,4.9,2.93,1.52,0.0
20200331:1810,0.0,0.0,2.18,1.17,0.0
20200331:1910,0.0,0.0,0.68,1.45,0.0
20200331:2010,0.0,0.0,-0.74,1.45,0.0
20200331:2110,0.0,0.0,-1.56,1.31,0.0
20200331:2210,0.0,0.0,-1.23,1.1,0.0
20200331:2310,0.0,0.0,-1.26,1.03,0.0
20200401:0010,0.0,0.0,-1.72,1.03,0.0
20200401:0110,0.0,0.0,-2.26,1.1,0.0
20200401:0210,0.0,0.0,-2.68,1.17,0.0
20200401:0310,0.0,0.0,-2.87,1.17,0.0
20200401:0410,0.0,0.0,-2.91,1.1,0.0
20200401:0510,0.0,0.0,-3.18,1.17,0.0
20200401:0610,127.35,11.3,-2.3,0.97,0.0
20200401:0710,364.12,20.37,-0.13,1.03,0.0
20200401:0810,593.43,28.75,2.14,1.79,0.0
20200401:0910,791.47,35.82,3.62,2.28,0.0
20200401:1010,944.13,40.83,4.77,2.34,0.0
20200401:1110,1022.38,43.01,5.67,2.34,0.0
20200401:1210,1041.06,41.92,6.41,2.34,0.0
20200401:1310,939.83,37.8,6.95,2.34,0.0
20200401:1410,788.08,31.34,7.18,2.41,0.0
20200401:1510,578.03,23.33,7.09,2.41,0.0
20200401:1610,346.25,14.43,6.61,2.0,0.0
20200401:1710,76.19,5.15,5.2,1.93,0.0
20200401:1810,0.0,0.0,3.32,2.14,0.0
20200401:1910,0.0,0.0,2.17,2.07,0.0
20200401:2010,0.0,0.0,0.6,1.93,0.0
20200401:2110,0.0,0.0,-0.85,1.72,0.0
20200401:2210,0.0,0.0,-1.65,1.59,0.0
20200401:2310,0.0,0.0,-2.45,1.72,0.0
20200402:0010,0.0,0.0,-2.67,1.72,0.0
20200402:0110,0.0,0.0,-2.79,1.72,0.0
20200402:0210,0.0,0.0,-2.63,1.66,0.0
20200402:0310,0.0,0.0,-2.54,1.66,0.0
20200402:0410,0.0,0.0,-2.75,1.66,0.0
20200402:0510,5.43,2.33,-2.47,1.52,0.0
20200402:0610,125.7,11.65,-0.99,1.1,0.0
20200402:0710,351.92,20.73,2.04,0.97,0.0
20200402:0810,581.52,29.12,4.71,1.52,0.0
20200402:0910,761.68,36.2,6.09,2.34,0.0
20200402:1010,769.87,41.22,6.98,3.17,0.0
20200402:1110,754.14,43.39,7.13,3.38,0.0
20200402:1210,948.64,42.29,7.78,4.0,0.0
20200402:1310,887.24,38.13,8.04,4.07,0.0
20200402:1410,777.37,31.63,8.13,4.28,0.0
20200402:1510,579.2,23.6,8.38,4.55,0.0
20200402:1610,340.62,14.69,7.72,3.38,0.0
20200402:1710,87.55,5.4,7.04,3.1,0.0
20200402:1810,0.0,0.0,5.45,3.03,0.0
20200402:1910,0.0,0.0,4.55,3.31,0.0
20200402:2010,0.0,0.0,4.11,3.38,0.0
20200402:2110,0.0,0.0,3.81,3.45,0.0
20200402:2210,0.0,0.0,3.29,3.52,0.0
20200402:2310,0.0,0.0,2.72,3.38,0.0
20200403:0010,0.0,0.0,2.53,3.45,0.0
20200403:0110,0.0,0.0,2.81,3.59,0.0
20200403:0210,0.0,0.0,3.23,3.66,0.0
20200403:0310,0.0,0.0,3.56,3.59,0.0
20200403:0410,0.0,0.0,3.64,3.17,0.0
20200403:0510,1.81,2.67,3.64,2.76,0.0
20200403:0610,29.33,12.0,3.51,2.48,0.0
20200403:0710,74.73,21.09,4.9,2.69,0.0
20200403:0810,103.11,29.48,5.77,3.52,0.0
20200403:0910,112.57,36.58,6.06,3.24,0.0
20200403:1010,325.87,41.61,6.54,3.03,0.0
20200403:1110,395.49,43.78,6.56,2.83,0.0
20200403:1210,662.96,42.65,6.87,2.9,0.0
20200403:1310,390.43,38.45,7.64,3.45,0.0
20200403:1410,600.25,31.93,7.88,3.31,0.0
20200403:1510,177.1,23.87,8.32,2.76,0.0
20200403:1610,74.57,14.95,7.85,2.14,0.0
20200403:1710,20.81,5.65,7.26,1.66,0.0
20200403:1810,0.0,0.0,6.48,1.52,0.0
20200403:1910,0.0,0.0,6.04,1.72,0.0
20200403:2010,0.0,0.0,5.66,1.72,0.0
20200403:2110,0.0,0.0,5.35,1.79,0.0
20200403:2210,0.0,0.0,4.99,1.86,0.0
20200403:2310,0.0,0.0,4.52,1.86,0.0
20200404:0010,0.0,0.0,4.07,1.86,0.0
20200404:0110,0.0,0.0,3.51,1.79,0.0
20200404:0210,0.0,0.0,3.25,1.59,0.0
20200404:0310,0.0,0.0,2.53,1.52,0.0
20200404:0410,0.0,0.0,1.84,1.45,0.0
20200404:0510,9.96,3.02,1.5,1.38,0.0
20200404:0610,128.66,12.34,2.37,0.9,0.0
20200404:0710,298.6,21.44,4.54,0.97,0.0
20200404:0810,574.35,29.85,6.12,0.83,0.0
20200404:0910,629.22,36.96,7.11,0.21,0.0
20200404:1010,563.45,42.0,7.84,0.34,0.0
20200404:1110,505.43,44.17,8.6,0.69,0.0
20200404:1210,854.4,43.01,9.04,0.76,0.0
20200404:1310,832.82,38.78,9.36,0.9,0.0
20200404:1410,765.7,32.22,9.73,1.1,0.0
20200404:1510,571.7,24.14,9.86,1.52,0.0
20200404:1610,345.49,15.2,9.66,2.07,0.0
20200404:1710,94.52,5.9,8.82,2.21,0.0
20200404:1810,0.0,0.0,6.99,2.41,0.0
20200404:1910,0.0,0.0,6.36,2.76,0.0
20200404:2010,0.0,0.0,5.17,2.62,0.0
20200404:2110,0.0,0.0,4.16,2.55,0.0
20200404:2210,0.0,0.0,3.3,2.41,0.0
20200404:2310,0.0,0.0,2.52,2.41,0.0
20200405:0010,0.0,0.0,1.78,2.34,0.0
20200405:0110,0.0,0.0,1.13,2.34,0.0
20200405:0210,0.0,0.0,0.54,2.28,0.0
20200405:0310,0.0,0.0,-0.07,2.14,0.0
20200405:0410,0.0,0.0,-0.66,2.0,0.0
20200405:0510,12.67,3.37,-1.13,1.93,0.0
20200405:0610,141.78,12.69,0.38,1.59,0.0
